feature_a,feature_b,spearman_rho,mz_a,mz_b,rt_a,rt_b,mz_diff,rt_diff,candidate_isomer,candidate_isotope_or_adduct,high_corr_near_duplicate,high_corr_other,relation_type
FT-170,FT-163,0.8840464798359535,1335.8228921318928,1337.3318321701493,1551.4213307481,1551.0732220065731,1.508940038256469,0.34810874152685756,False,True,False,False,candidate_isotope_or_adduct
FT-170,FT-166,0.9191797676008202,1335.8228921318928,1336.829587591733,1551.4213307481,1551.163342823527,1.0066954598401026,0.2579879245729444,False,True,False,False,candidate_isotope_or_adduct
FT-020,FT-021,0.9739712918660287,842.5773942493681,842.0756790432796,963.3235892455184,963.2789284715732,0.5017152060885337,0.04466077394522472,False,True,True,True,candidate_isotope_or_adduct_correlated
FT-020,FT-014,0.9533287764866712,842.5773942493681,843.583190546885,963.3235892455184,963.0868614775412,1.0057962975168948,0.23672776797718598,False,True,False,True,candidate_isotope_or_adduct_correlated
FT-020,FT-025,0.9630895420369104,842.5773942493681,843.080105891697,963.3235892455184,963.2439588234024,0.5027116423289044,0.07963042211599713,False,True,False,True,candidate_isotope_or_adduct_correlated
FT-020,FT-176,0.7438961038961039,842.5773942493681,871.0972026876352,963.3235892455184,967.075674195556,28.51980843826709,3.752084950037556,False,True,False,False,candidate_isotope_or_adduct
FT-020,FT-016,0.6911278195488721,842.5773942493681,870.5947196667247,963.3235892455184,967.2980513141862,28.017325417356574,3.9744620686677763,False,True,False,False,candidate_isotope_or_adduct
FT-020,FT-175,0.9060287081339713,842.5773942493681,844.0870342319306,963.3235892455184,962.9974510538884,1.5096399825624758,0.3261381916299797,False,True,False,False,candidate_isotope_or_adduct
FT-100,FT-087,0.15696514012303486,1222.7890111601405,1252.3175410114536,1257.9887283196858,1273.902456757388,29.528529851313124,15.913728437702275,False,True,False,False,candidate_isotope_or_adduct
FT-100,FT-086,-0.31250854408749146,1222.7890111601405,1252.3224421698592,1257.9887283196858,1252.0492024447103,29.533431009718697,5.939525874975516,False,True,False,False,candidate_isotope_or_adduct
FT-100,FT-091,-0.26646616541353385,1222.7890111601405,1251.314808260303,1257.9887283196858,1251.9082930023933,28.525797100162436,6.08043531729254,False,True,False,False,candidate_isotope_or_adduct
FT-100,FT-084,0.8539166097060834,1222.7890111601405,1224.2978759761004,1257.9887283196858,1257.7376008872648,1.508864815959896,0.2511274324210717,False,True,False,False,candidate_isotope_or_adduct
FT-075,FT-053,-0.2562406015037594,1076.704086348371,1097.723992703951,1165.0016465840235,1176.67239430599,21.019906355579906,11.670747721966563,False,True,False,False,candidate_isotope_or_adduct
FT-075,FT-192,0.01848257006151743,1076.704086348371,1068.7037715820934,1165.0016465840235,1157.8147203461158,8.000314766277597,7.186926237907755,False,True,False,False,candidate_isotope_or_adduct
FT-075,FT-220,-0.2620095693779904,1076.704086348371,1098.2292261588002,1165.0016465840235,1176.4712324222012,21.52513981042921,11.469585838177636,False,True,False,False,candidate_isotope_or_adduct
FT-075,FT-052,0.03513328776486671,1076.704086348371,1069.2070748658969,1165.0016465840235,1173.5811959662594,7.497011482474136,8.579549382235882,False,True,False,False,candidate_isotope_or_adduct
FT-075,FT-249,-0.11526999316473001,1076.704086348371,1069.709184439815,1165.0016465840235,1158.0681524278946,6.994901908555903,6.9334941561289725,False,True,False,False,candidate_isotope_or_adduct
FT-075,FT-054,0.3942857142857143,1076.704086348371,1106.2349666883931,1165.0016465840235,1180.403233758563,29.530880340022122,15.401587174539372,False,True,False,False,candidate_isotope_or_adduct
FT-075,FT-250,-0.021380724538619274,1076.704086348371,1069.708344315076,1165.0016465840235,1173.681223284433,6.995742033295073,8.67957670040937,False,True,False,False,candidate_isotope_or_adduct
FT-194,FT-053,-0.4244155844155844,1106.736189796707,1097.723992703951,1180.3607794138811,1176.67239430599,9.012197092756196,3.6883851078910084,False,True,False,False,candidate_isotope_or_adduct
FT-194,FT-220,-0.44803827751196174,1106.736189796707,1098.2292261588002,1180.3607794138811,1176.4712324222012,8.506963637906892,3.8895469916799357,False,True,False,False,candidate_isotope_or_adduct
FT-194,FT-054,0.783732057416268,1106.736189796707,1106.2349666883931,1180.3607794138811,1180.403233758563,0.5012231083139795,0.04245434468180065,False,True,False,False,candidate_isotope_or_adduct
FT-232,FT-067,0.9217771701982228,1151.7625057823254,1150.251969729645,1245.2407794332655,1245.3086840060384,1.5105360526804361,0.06790457277293172,False,True,False,False,candidate_isotope_or_adduct
FT-232,FT-114,0.896678058783322,1151.7625057823254,1151.256806499619,1245.2407794332655,1245.2813146104488,0.5056992827064732,0.04053517718330113,False,True,False,False,candidate_isotope_or_adduct
FT-221,FT-191,0.6153656869446343,1005.6756059707232,996.1601236401428,1156.2008704897985,1136.386402786609,9.515482330580312,19.814467703189393,False,True,False,False,candidate_isotope_or_adduct
FT-221,FT-048,0.6250444292549556,1005.6756059707232,995.6559728029966,1156.2008704897985,1136.486651444235,10.01963316772651,19.714219045563596,False,True,False,False,candidate_isotope_or_adduct
FT-021,FT-014,0.9490362269309638,842.0756790432796,843.583190546885,963.2789284715732,963.0868614775412,1.5075115036054285,0.19206699403196126,False,True,False,False,candidate_isotope_or_adduct
FT-021,FT-025,0.9613943950786056,842.0756790432796,843.080105891697,963.2789284715732,963.2439588234024,1.0044268484174381,0.034969648170772416,False,True,False,True,candidate_isotope_or_adduct_correlated
FT-021,FT-176,0.7418181818181818,842.0756790432796,871.0972026876352,963.2789284715732,967.075674195556,29.021523644355625,3.796745723982781,False,True,False,False,candidate_isotope_or_adduct
FT-021,FT-016,0.6930963773069037,842.0756790432796,870.5947196667247,963.2789284715732,967.2980513141862,28.519040623445107,4.019122842613001,False,True,False,False,candidate_isotope_or_adduct
FT-021,FT-175,0.9109501025290498,842.0756790432796,844.0870342319306,963.2789284715732,962.9974510538884,2.0113551886510095,0.281477417684755,False,True,False,False,candidate_isotope_or_adduct
FT-024,FT-030,0.9823923444976077,944.6434806058312,943.6407760815548,1013.805438811442,1013.782160621757,1.0027045242763961,0.023278189684901918,False,True,True,True,candidate_isotope_or_adduct_correlated
FT-024,FT-027,0.9777717019822283,944.6434806058312,944.1420067072388,1013.805438811442,1013.8565207197244,0.5014738985923941,0.05108190828241277,False,True,True,True,candidate_isotope_or_adduct_correlated
FT-236,FT-237,0.3666985645933014,1034.9898999251243,1034.9881000850553,1419.3602150227453,1455.4754033806444,0.0017998400689975824,36.115188357899115,True,False,False,False,candidate_isomer
FT-236,FT-235,0.6881203007518797,1034.9898999251243,1034.9871234609543,1419.3602150227453,1385.9991044260155,0.002776464169983228,33.36111059672976,True,False,False,False,candidate_isomer
FT-236,FT-124,-0.6154203691045796,1034.9898999251243,1039.6588042265028,1419.3602150227453,1419.321667147817,4.668904301378461,0.038547874928326564,False,True,False,False,candidate_isotope_or_adduct
FT-236,FT-130,-0.6412576896787423,1034.9898999251243,1040.3294064561312,1419.3602150227453,1419.1001653827748,5.3395065310069185,0.26004963997047525,False,True,False,False,candidate_isotope_or_adduct
FT-236,FT-137,-0.6346958304853042,1034.9898999251243,1039.9948749944976,1419.3602150227453,1419.220544280622,5.004975069373359,0.139670742123144,False,True,False,False,candidate_isotope_or_adduct
FT-053,FT-192,-0.09872863978127136,1097.723992703951,1068.7037715820934,1176.67239430599,1157.8147203461158,29.020221121857503,18.85767395987432,False,True,False,False,candidate_isotope_or_adduct
FT-053,FT-220,0.957922077922078,1097.723992703951,1098.2292261588002,1176.67239430599,1176.4712324222012,0.5052334548493036,0.2011618837889273,False,True,False,True,candidate_isotope_or_adduct_correlated
FT-053,FT-052,-0.2597402597402597,1097.723992703951,1069.2070748658969,1176.67239430599,1173.5811959662594,28.51691783805404,3.0911983397306813,False,True,False,False,candidate_isotope_or_adduct
FT-053,FT-249,-0.06851674641148325,1097.723992703951,1069.709184439815,1176.67239430599,1158.0681524278946,28.01480826413581,18.604241878095536,False,True,False,False,candidate_isotope_or_adduct
FT-053,FT-054,-0.5077785372522214,1097.723992703951,1106.2349666883931,1176.67239430599,1180.403233758563,8.510973984442217,3.730839452572809,False,True,False,False,candidate_isotope_or_adduct
FT-053,FT-250,-0.17421736158578263,1097.723992703951,1069.708344315076,1176.67239430599,1173.681223284433,28.01564838887498,2.991171021557193,False,True,False,False,candidate_isotope_or_adduct
FT-153,FT-244,0.3937935748462064,1088.6918828508271,1083.0144831519058,1473.446015556528,1455.407052190095,5.677399698921363,18.03896336643288,False,True,False,False,candidate_isotope_or_adduct
FT-153,FT-240,0.36131237183868764,1088.6918828508271,1083.3466638903149,1473.446015556528,1455.299982043751,5.345218960512284,18.146033512776967,False,True,False,False,candidate_isotope_or_adduct
FT-153,FT-152,0.8556937799043062,1088.6918828508271,1088.69277311038,1473.446015556528,1455.33623852908,0.0008902595527615631,18.10977702744799,True,False,False,False,candidate_isomer
FT-153,FT-127,0.8281613123718387,1088.6918828508271,1089.3621822179891,1473.446015556528,1455.0379438086263,0.6702993671619879,18.40807174790166,False,True,False,False,candidate_isotope_or_adduct
FT-039,FT-041,0.9326042378673958,1024.6867091528734,1025.1883020825835,1095.258554693031,1095.323555128769,0.5015929297101138,0.06500043573782932,False,True,False,False,candidate_isotope_or_adduct
FT-039,FT-037,0.9398222829801777,1024.6867091528734,1025.6898265569414,1095.258554693031,1095.46453629439,1.003117404068007,0.20598160135887156,False,True,False,False,candidate_isotope_or_adduct
FT-039,FT-042,0.6177717019822283,1024.6867091528734,1025.1886386302892,1095.258554693031,1107.3546178711229,0.5019294774158425,12.096063178091754,False,True,False,False,candidate_isotope_or_adduct
FT-067,FT-114,0.951742993848257,1150.251969729645,1151.256806499619,1245.3086840060384,1245.2813146104488,1.0048367699739629,0.027369395589630585,False,True,False,True,candidate_isotope_or_adduct_correlated
FT-184,FT-219,0.6952016404647984,809.0412002643465,809.5439415442514,1121.032321128916,1120.883361213832,0.5027412799049671,0.1489599150841059,False,True,False,False,candidate_isotope_or_adduct
FT-189,FT-187,0.8853041695146958,931.123020951668,931.6249044842097,1117.150900959169,1117.1180883829777,0.501883532541683,0.0328125761911906,False,True,False,False,candidate_isotope_or_adduct
FT-244,FT-240,0.9766507177033493,1083.0144831519058,1083.3466638903149,1455.407052190095,1455.299982043751,0.3321807384090789,0.10707014634408552,False,False,True,True,high_corr_near_duplicate
FT-244,FT-152,0.5332877648667123,1083.0144831519058,1088.69277311038,1455.407052190095,1455.33623852908,5.678289958474124,0.07081366101510866,False,True,False,False,candidate_isotope_or_adduct
FT-244,FT-127,0.4926589200273411,1083.0144831519058,1089.3621822179891,1455.407052190095,1455.0379438086263,6.347699066083351,0.3691083814687772,False,True,False,False,candidate_isotope_or_adduct
FT-244,FT-123,0.5143677375256323,1083.0144831519058,1089.0265712685955,1455.407052190095,1455.280496632148,6.012088116689711,0.12655555794708562,False,True,False,False,candidate_isotope_or_adduct
FT-160,FT-165,0.9657963089542037,1254.7781749513174,1255.2798171824015,1499.4061441213764,1499.3447722912745,0.5016422310841335,0.06137183010196168,False,True,False,True,candidate_isotope_or_adduct_correlated
FT-160,FT-149,-0.20440191387559808,1254.7781749513174,1264.301168475248,1499.4061441213764,1498.8110275470938,9.522993523930609,0.5951165742826561,False,True,False,False,candidate_isotope_or_adduct
FT-160,FT-157,-0.12790157211209843,1254.7781749513174,1263.2947685123595,1499.4061441213764,1498.9586431862058,8.5165935610421,0.4475009351706376,False,True,False,False,candidate_isotope_or_adduct
FT-160,FT-154,-0.19505126452494873,1254.7781749513174,1263.7971017854209,1499.4061441213764,1498.895810560801,9.018926834103468,0.5103335605754182,False,True,False,False,candidate_isotope_or_adduct
FT-160,FT-171,-0.1397129186602871,1254.7781749513174,1262.7926388390904,1499.4061441213764,1499.0089198979422,8.01446388777299,0.39722422343425023,False,True,False,False,candidate_isotope_or_adduct
FT-160,FT-150,0.09479152426520848,1254.7781749513174,1265.276619401272,1499.4061441213764,1499.076621782328,10.498444449954604,0.3295223390484807,False,True,False,False,candidate_isotope_or_adduct
FT-160,FT-167,0.24973342447026659,1254.7781749513174,1265.77527779671,1499.4061441213764,1499.0848223250168,10.997102845392646,0.321321796359598,False,True,False,False,candidate_isotope_or_adduct
FT-035,FT-248,0.8539986329460013,924.1258165788284,925.1361960129163,1057.66078474932,1057.851741314575,1.0103794340878949,0.19095656525496452,False,True,False,False,candidate_isotope_or_adduct
FT-035,FT-032,0.856431989063568,924.1258165788284,923.6242483918668,1057.66078474932,1071.5163479969956,0.5015681869616628,13.85556324767549,False,True,False,False,candidate_isotope_or_adduct
FT-035,FT-036,0.8765003417634997,924.1258165788284,924.1258325459404,1057.66078474932,1071.4321892574976,1.5967111949066748e-05,13.771404508177511,True,False,False,False,candidate_isomer
FT-035,FT-045,0.8381134654818866,924.1258165788284,923.1220202532094,1057.66078474932,1071.5859281352352,1.0037963256190778,13.925143385915135,False,True,False,False,candidate_isotope_or_adduct
FT-035,FT-034,0.7579494190020506,924.1258165788284,924.6284568794596,1057.66078474932,1071.194488617538,0.5026403006311284,13.533703868217799,False,True,False,False,candidate_isotope_or_adduct
FT-165,FT-149,-0.19070403280929596,1255.2798171824015,1264.301168475248,1499.3447722912745,1498.8110275470938,9.021351292846475,0.5337447441806944,False,True,False,False,candidate_isotope_or_adduct
FT-165,FT-157,-0.1029665071770335,1255.2798171824015,1263.2947685123595,1499.3447722912745,1498.9586431862058,8.014951329957967,0.3861291050686759,False,True,False,False,candidate_isotope_or_adduct
FT-165,FT-154,-0.16688995215311006,1255.2798171824015,1263.7971017854209,1499.3447722912745,1498.895810560801,8.517284603019334,0.44896173047345656,False,True,False,False,candidate_isotope_or_adduct
FT-165,FT-171,-0.12065618591934381,1255.2798171824015,1262.7926388390904,1499.3447722912745,1499.0089198979422,7.512821656688857,0.33585239333228856,False,True,False,False,candidate_isotope_or_adduct
FT-165,FT-150,0.1219958988380041,1255.2798171824015,1265.276619401272,1499.3447722912745,1499.076621782328,9.99680221887047,0.26815050894651904,False,True,False,False,candidate_isotope_or_adduct
FT-165,FT-167,0.2545454545454545,1255.2798171824015,1265.77527779671,1499.3447722912745,1499.0848223250168,10.495460614308513,0.25994996625763633,False,True,False,False,candidate_isotope_or_adduct
FT-237,FT-235,-0.05060833902939166,1034.9881000850553,1034.9871234609543,1455.4754033806444,1385.9991044260155,0.0009766241009856458,69.47629895462887,True,False,False,False,candidate_isomer
FT-237,FT-204,0.8369651401230349,1034.9881000850553,1033.9838278235356,1455.4754033806444,1455.7532616121457,1.0042722615196453,0.2778582315013409,False,True,False,False,candidate_isotope_or_adduct
FT-237,FT-208,0.89203007518797,1034.9881000850553,1034.3174542653558,1455.4754033806444,1455.555851617301,0.67064581969953,0.08044823665659351,False,True,False,False,candidate_isotope_or_adduct
FT-237,FT-131,-0.0014217361585782639,1034.9881000850553,1040.328774739611,1455.4754033806444,1455.4224047810255,5.340674654555642,0.05299859961883158,False,True,False,False,candidate_isotope_or_adduct
FT-087,FT-224,0.6816131237183869,1252.3175410114536,1253.32364366104,1273.902456757388,1273.874816816318,1.0061026495864098,0.02763994107021972,False,True,False,False,candidate_isotope_or_adduct
FT-087,FT-073,0.7276555023923444,1252.3175410114536,1252.8205095026694,1273.902456757388,1273.817172792693,0.5029684912158245,0.08528396469500876,False,True,False,False,candidate_isotope_or_adduct
FT-087,FT-086,0.2959945317840055,1252.3175410114536,1252.3224421698592,1273.902456757388,1252.0492024447103,0.004901158405573369,21.85325431267779,True,False,False,False,candidate_isomer
FT-087,FT-084,0.20002734107997266,1252.3175410114536,1224.2978759761004,1273.902456757388,1257.7376008872648,28.019665035353228,16.164855870123347,False,True,False,False,candidate_isotope_or_adduct
FT-248,FT-032,0.8314422419685578,925.1361960129163,923.6242483918668,1057.851741314575,1071.5163479969956,1.5119476210495577,13.664606682420526,False,True,False,False,candidate_isotope_or_adduct
FT-248,FT-036,0.7796308954203691,925.1361960129163,924.1258325459404,1057.851741314575,1071.4321892574976,1.0103634669759458,13.580447942922547,False,True,False,False,candidate_isotope_or_adduct
FT-248,FT-045,0.7984415584415584,925.1361960129163,923.1220202532094,1057.851741314575,1071.5859281352352,2.0141757597069727,13.73418682066017,False,True,False,False,candidate_isotope_or_adduct
FT-248,FT-034,0.783732057416268,925.1361960129163,924.6284568794596,1057.851741314575,1071.194488617538,0.5077391334567665,13.342747302962835,False,True,False,False,candidate_isotope_or_adduct
FT-093,FT-098,0.7681203007518796,1233.7846794103978,1234.285360466548,1299.2759946740543,1298.978903962394,0.5006810561501425,0.297090711660303,False,True,False,False,candidate_isotope_or_adduct
FT-093,FT-142,0.769213943950786,1233.7846794103978,1223.287004668688,1299.2759946740543,1299.8451740769872,10.497674741709716,0.5691794029328321,False,True,False,False,candidate_isotope_or_adduct
FT-093,FT-085,0.7732057416267942,1233.7846794103978,1224.2975971419808,1299.2759946740543,1299.5622354883926,9.487082268416998,0.28624081433827087,False,True,False,False,candidate_isotope_or_adduct
FT-093,FT-088,0.747341079972659,1233.7846794103978,1223.7937689750972,1299.2759946740543,1299.7601011100369,9.99091043530052,0.48410643598253955,False,True,False,False,candidate_isotope_or_adduct
FT-093,FT-081,0.48757347915242655,1233.7846794103978,1225.305158770853,1299.2759946740543,1299.0897146683544,8.479520639544717,0.18628000569992764,False,True,False,False,candidate_isotope_or_adduct
FT-235,FT-116,0.7957347915242652,1034.9871234609543,1034.3156777245072,1385.9991044260155,1386.2288582150331,0.67144573644714,0.22975378901764998,False,True,False,False,candidate_isotope_or_adduct
FT-192,FT-220,-0.10868079289131921,1068.7037715820934,1098.2292261588002,1157.8147203461158,1176.4712324222012,29.525454576706807,18.65651207608539,False,True,False,False,candidate_isotope_or_adduct
FT-192,FT-052,0.46991114149008884,1068.7037715820934,1069.2070748658969,1157.8147203461158,1173.5811959662594,0.5033032838034615,15.766475620143638,False,True,False,False,candidate_isotope_or_adduct
FT-192,FT-249,0.126971975393028,1068.7037715820934,1069.709184439815,1157.8147203461158,1158.0681524278946,1.0054128577216943,0.25343208177878296,False,True,False,False,candidate_isotope_or_adduct
FT-192,FT-250,0.45681476418318523,1068.7037715820934,1069.708344315076,1157.8147203461158,1173.681223284433,1.004572732982524,15.866502938317126,False,True,False,False,candidate_isotope_or_adduct
FT-226,FT-082,-0.16303485987696514,815.1931200400654,815.19145248803,1257.978548513949,1299.3902606601064,0.0016675520354283435,41.41171214615747,True,False,False,False,candidate_isomer
FT-124,FT-212,-0.5812713602187286,1039.6588042265028,1034.6524894655838,1419.321667147817,1419.5355960078075,5.00631476091894,0.21392885999057398,False,True,False,False,candidate_isotope_or_adduct
FT-124,FT-130,0.8813943950786056,1039.6588042265028,1040.3294064561312,1419.321667147817,1419.1001653827748,0.6706022296284573,0.2215017650421487,False,True,False,False,candidate_isotope_or_adduct
FT-030,FT-027,0.9895283663704716,943.6407760815548,944.1420067072388,1013.782160621757,1013.8565207197244,0.501230625684002,0.07436009796731469,False,True,True,True,candidate_isotope_or_adduct_correlated
FT-220,FT-052,-0.28254272043745726,1098.2292261588002,1069.2070748658969,1176.4712324222012,1173.5811959662594,29.022151292903345,2.890036455941754,False,True,False,False,candidate_isotope_or_adduct
FT-220,FT-249,-0.053834586466165416,1098.2292261588002,1069.709184439815,1176.4712324222012,1158.0681524278946,28.520041718985112,18.40307999430661,False,True,False,False,candidate_isotope_or_adduct
FT-220,FT-054,-0.5373069036226931,1098.2292261588002,1106.2349666883931,1176.4712324222012,1180.403233758563,8.005740529592913,3.9320013363617363,False,True,False,False,candidate_isotope_or_adduct
FT-220,FT-250,-0.17230348598769651,1098.2292261588002,1069.708344315076,1176.4712324222012,1173.681223284433,28.520881843724283,2.7900091377682656,False,True,False,False,candidate_isotope_or_adduct
FT-204,FT-207,0.8481203007518797,1033.9838278235356,1034.6551417461487,1455.7532616121457,1455.50905041845,0.6713139226130806,0.24421119369571898,False,True,False,False,candidate_isotope_or_adduct
FT-204,FT-131,0.03838687628161312,1033.9838278235356,1040.328774739611,1455.7532616121457,1455.4224047810255,6.344946916075287,0.3308568311201725,False,True,False,False,candidate_isotope_or_adduct
FT-139,FT-119,0.9128092959671907,1174.234578749382,1173.7328914728205,1443.187753176186,1443.2962636993905,0.5016872765615972,0.10851052320435883,False,True,False,False,candidate_isotope_or_adduct
FT-014,FT-025,0.9337525632262474,843.583190546885,843.080105891697,963.0868614775412,963.2439588234024,0.5030846551879904,0.15709734586118884,False,True,False,False,candidate_isotope_or_adduct
FT-014,FT-176,0.7137115516062884,843.583190546885,871.0972026876352,963.0868614775412,967.075674195556,27.514012140750197,3.988812718014742,False,True,False,False,candidate_isotope_or_adduct
FT-014,FT-016,0.6744224196855776,843.583190546885,870.5947196667247,963.0868614775412,967.2980513141862,27.01152911983968,4.211189836644962,False,True,False,False,candidate_isotope_or_adduct
FT-014,FT-175,0.89850991114149,843.583190546885,844.0870342319306,963.0868614775412,962.9974510538884,0.503843685045581,0.08941042365279372,False,True,False,False,candidate_isotope_or_adduct
FT-041,FT-037,0.9406698564593301,1025.1883020825835,1025.6898265569414,1095.323555128769,1095.46453629439,0.5015244743578933,0.14098116562104224,False,True,False,False,candidate_isotope_or_adduct
FT-041,FT-042,0.5393848257006152,1025.1883020825835,1025.1886386302892,1095.323555128769,1107.3546178711229,0.00033654770572866255,12.031062742353924,True,False,False,False,candidate_isomer
FT-208,FT-116,0.04082023239917977,1034.3174542653558,1034.3156777245072,1455.555851617301,1386.2288582150331,0.0017765408485956868,69.32699340226782,True,False,False,False,candidate_isomer
FT-208,FT-131,0.07994531784005468,1034.3174542653558,1040.328774739611,1455.555851617301,1455.4224047810255,6.011320474255172,0.13344683627542508,False,True,False,False,candidate_isotope_or_adduct
FT-222,FT-223,0.6346958304853042,1087.6997012829654,1088.2006657983875,1212.1840644998792,1212.1002271969037,0.5009645154220834,0.08383730297555303,False,True,False,False,candidate_isotope_or_adduct
FT-222,FT-196,0.5279562542720437,1087.6997012829654,1079.2166019688184,1212.1840644998792,1212.162690219896,8.483099314147012,0.021374279983319866,False,True,False,False,candidate_isotope_or_adduct
FT-025,FT-176,0.7513875598086125,843.080105891697,871.0972026876352,963.2439588234024,967.075674195556,28.017096795938187,3.8317153721535533,False,True,False,False,candidate_isotope_or_adduct
FT-025,FT-016,0.7099384825700615,843.080105891697,870.5947196667247,963.2439588234024,967.2980513141862,27.51461377502767,4.054092490783773,False,True,False,False,candidate_isotope_or_adduct
FT-025,FT-175,0.9120984278879015,843.080105891697,844.0870342319306,963.2439588234024,962.9974510538884,1.0069283402335714,0.24650776951398257,False,True,False,False,candidate_isotope_or_adduct
FT-052,FT-249,0.6451127819548872,1069.2070748658969,1069.709184439815,1173.5811959662594,1158.0681524278946,0.5021095739182329,15.513043538364855,False,True,False,False,candidate_isotope_or_adduct
FT-052,FT-250,0.9151332877648667,1069.2070748658969,1069.708344315076,1173.5811959662594,1173.681223284433,0.5012694491790626,0.10002731817348831,False,True,False,False,candidate_isotope_or_adduct
FT-224,FT-073,0.6692822966507177,1253.32364366104,1252.8205095026694,1273.874816816318,1273.817172792693,0.5031341583705853,0.05764402362478904,False,True,False,False,candidate_isotope_or_adduct
FT-224,FT-084,0.3839507860560492,1253.32364366104,1224.2978759761004,1273.874816816318,1257.7376008872648,29.025767684939638,16.137215929053127,False,True,False,False,candidate_isotope_or_adduct
FT-249,FT-250,0.5939576213260424,1069.709184439815,1069.708344315076,1158.0681524278946,1173.681223284433,0.0008401247391702782,15.613070856538343,True,False,False,False,candidate_isomer
FT-163,FT-166,0.8549282296650718,1337.3318321701493,1336.829587591733,1551.0732220065731,1551.163342823527,0.5022445784163665,0.09012081695391316,False,True,False,False,candidate_isotope_or_adduct
FT-191,FT-048,0.8322351332877649,996.1601236401428,995.6559728029966,1136.386402786609,1136.486651444235,0.5041508371461987,0.10024865762579793,False,True,False,False,candidate_isotope_or_adduct
FT-065,FT-071,0.8776760082023239,1149.7477835102598,1150.7515985354444,1279.935188473766,1279.6007579597722,1.0038150251846218,0.334430513993766,False,True,False,False,candidate_isotope_or_adduct
FT-037,FT-042,0.5971565276828434,1025.6898265569414,1025.1886386302892,1095.46453629439,1107.3546178711229,0.5011879266521646,11.890081576732882,False,True,False,False,candidate_isotope_or_adduct
FT-098,FT-142,0.7852631578947369,1234.285360466548,1223.287004668688,1298.978903962394,1299.8451740769872,10.998355797859858,0.8662701145931351,False,True,False,False,candidate_isotope_or_adduct
FT-098,FT-085,0.7371975393028024,1234.285360466548,1224.2975971419808,1298.978903962394,1299.5622354883926,9.98776332456714,0.5833315259985739,False,True,False,False,candidate_isotope_or_adduct
FT-098,FT-088,0.7232262474367738,1234.285360466548,1223.7937689750972,1298.978903962394,1299.7601011100369,10.491591491450663,0.7811971476428425,False,True,False,False,candidate_isotope_or_adduct
FT-098,FT-081,0.4997676008202324,1234.285360466548,1225.305158770853,1298.978903962394,1299.0897146683544,8.98020169569486,0.11081070596037534,False,True,False,False,candidate_isotope_or_adduct
FT-103,FT-234,0.4557484620642515,1295.3340005034854,1297.3438707330265,1325.9263584717098,1326.1469761141468,2.009870229541093,0.22061764243699145,False,True,False,False,candidate_isotope_or_adduct
FT-103,FT-113,0.8062884483937115,1295.3340005034854,1295.8340568472142,1325.9263584717098,1325.935889442976,0.5000563437288292,0.009530971266258348,False,True,False,False,candidate_isotope_or_adduct
FT-103,FT-099,0.7133561175666439,1295.3340005034854,1296.3371434985418,1325.9263584717098,1325.9803275270754,1.0031429950563506,0.05396905536554186,False,True,False,False,candidate_isotope_or_adduct
FT-149,FT-157,0.963773069036227,1264.301168475248,1263.2947685123595,1498.8110275470938,1498.9586431862058,1.0063999628885085,0.14761563911201847,False,True,False,True,candidate_isotope_or_adduct_correlated
FT-149,FT-154,0.9687218045112782,1264.301168475248,1263.7971017854209,1498.8110275470938,1498.895810560801,0.5040666898271411,0.08478301370723784,False,True,False,True,candidate_isotope_or_adduct_correlated
FT-149,FT-171,0.9638004101161995,1264.301168475248,1262.7926388390904,1498.8110275470938,1499.0089198979422,1.5085296361576184,0.19789235084840584,False,True,False,True,candidate_isotope_or_adduct_correlated
FT-149,FT-150,0.7761038961038961,1264.301168475248,1265.276619401272,1498.8110275470938,1499.076621782328,0.9754509260239956,0.26559423523417536,False,True,False,False,candidate_isotope_or_adduct
FT-149,FT-167,0.6650444292549555,1264.301168475248,1265.77527779671,1498.8110275470938,1499.0848223250168,1.4741093214620378,0.27379477792305806,False,True,False,False,candidate_isotope_or_adduct
FT-073,FT-084,0.15018455228981545,1252.8205095026694,1224.2978759761004,1273.817172792693,1257.7376008872648,28.522633526569052,16.079571905428338,False,True,False,False,candidate_isotope_or_adduct
FT-086,FT-091,0.44623376623376626,1252.3224421698592,1251.314808260303,1252.0492024447103,1251.9082930023933,1.0076339095562616,0.1409094423170245,False,True,False,False,candidate_isotope_or_adduct
FT-086,FT-084,-0.30963773069036227,1252.3224421698592,1224.2978759761004,1252.0492024447103,1257.7376008872648,28.0245661937588,5.688398442554444,False,True,False,False,candidate_isotope_or_adduct
FT-223,FT-196,0.43152426520847575,1088.2006657983875,1079.2166019688184,1212.1002271969037,1212.162690219896,8.984063829569095,0.062463022992233164,False,True,False,False,candidate_isotope_or_adduct
FT-234,FT-113,0.5920984278879016,1297.3438707330265,1295.8340568472142,1326.1469761141468,1325.935889442976,1.5098138858122638,0.2110866711707331,False,True,False,False,candidate_isotope_or_adduct
FT-234,FT-099,0.6828708133971292,1297.3438707330265,1296.3371434985418,1326.1469761141468,1325.9803275270754,1.0067272344847424,0.16664858707144958,False,True,False,False,candidate_isotope_or_adduct
FT-113,FT-099,0.8242788790157212,1295.8340568472142,1296.3371434985418,1325.935889442976,1325.9803275270754,0.5030866513275214,0.044438084099283515,False,True,False,False,candidate_isotope_or_adduct
