feature,blank_mean_intensity,blank_median_intensity,blank_detection_rate,qc_mean_intensity,qc_median_intensity,qc_detection_rate,bio_mean_intensity,bio_median_intensity,bio_detection_rate,blank_to_qc_ratio,blank_to_bio_ratio,log10_blank_to_qc_ratio,log10_blank_to_bio_ratio,blank_dominant_flag,mz,mz max,mz min,mz std,rt,rt end,rt max,rt min,rt start,rt std
FT-087,0.0,0.0,0.0,4648.464899478415,4891.807522412942,1.0,4896.8462586618325,4884.808690725727,1.0,0.0002150785136827642,0.00020417137394451729,-3.66740297341123,-3.6900051486811574,False,1252.3175410114536,1252.3916994957185,1252.2559552498667,0.0353267523705875,1273.902456757388,1292.6649155155296,1276.3561393171406,1271.5576652920972,1261.4287173363452,1.2088674378886384
FT-032,0.0,0.0,0.0,4336.593666881878,4636.835250271601,1.0,4909.149928232876,4851.138349631384,1.0,0.00023054257194147463,0.00020365976897163547,-3.6372488661437643,-3.6910947532248253,False,923.6242483918668,923.6775548079564,923.5784299297836,0.0272164472860657,1071.5163479969956,1096.3162617107012,1074.3064281661898,1068.7524562678664,1064.6716237330195,1.3373505220465651
FT-169,0.0,0.0,0.0,5079.026956656628,5206.888929642353,1.0,5017.406351990132,4921.773810158654,1.0,0.00019684934913379685,0.00019926644632980618,-3.705866016830408,-3.7005658242328723,False,1335.3236370967948,1335.4007747123198,1335.2512011728293,0.0394608635400237,1551.257112257207,1571.1934994113076,1553.9358403162698,1548.4957449461135,1537.5793297060084,1.3274352834805834
FT-039,0.0,0.0,0.0,4616.98225209315,5043.299965212806,1.0,5050.507097218649,4963.957272452021,1.0,0.00021654479064893314,0.0001979607235532933,-3.6644522594965276,-3.703420967496624,False,1024.6867091528734,1024.7462095090473,1024.6320318882358,0.0302468395928712,1095.258554693031,1102.7683739040208,1097.9305754275408,1092.8018718375124,1078.4275768114187,1.280644822824388
FT-030,0.0,0.0,0.0,4808.515277561291,5120.408048360285,1.0,5113.694887193008,4864.77881827507,1.0,0.00020792116092560977,0.0001955150839014777,-3.6821013086216134,-3.7088197313500935,False,943.6407760815548,943.6939445363817,943.5907638447396,0.0278931269507372,1013.782160621757,1034.6732477987937,1016.3046768281488,1011.0867446353868,997.308114574802,1.3509453587603917
FT-070,0.0,0.0,0.0,4812.123898037988,5013.296524971423,1.0,5314.529385824348,5399.268430927147,1.0,0.0002077652728631478,0.00018812801649951128,-3.682427041303715,-3.725546523401805,False,1150.753810446541,1150.8205810906825,1150.695729566452,0.0333514671345906,1245.2881515322938,1263.9656129090667,1247.3943959348544,1242.8015662893758,1229.169060665631,1.1577912518482407
FT-094,0.0,0.0,0.0,6472.473961961428,6259.596186551549,1.0,5367.3312525406845,2954.41260318838,1.0,0.00015447656171571365,0.0001862776257569291,-3.811137405492971,-3.729839306101318,False,1221.278586377492,1221.3500894868318,1221.2143035851589,0.0353492358973952,1303.4817365710865,1321.727132797243,1305.6325974876218,1300.8830375216428,1288.7102018083829,1.2677084949312982
FT-004,0.0,0.0,0.0,5192.6804661605365,5449.178604741477,1.0,5414.811166240645,5422.689074827023,1.0,0.00019254168725155646,0.00018464454710560824,-3.7154752267618933,-3.7336635133415292,False,888.6453654740943,888.696941107057,888.6002022302245,0.0261611624589508,609.2556518766722,632.996441523236,612.0087323125949,606.7788089451603,595.4616877237953,1.2546838991479563
FT-045,0.0,0.0,0.0,4964.597455987662,5247.887943541714,1.0,5585.666936713928,5548.90031176384,1.0,0.0002013856356387026,0.00017899760471280196,-3.6959715098763732,-3.747152780567441,False,923.1220202532094,923.1748329305268,923.0750959305832,0.026666860202454,1071.5859281352352,1095.0634189274017,1074.300955170282,1068.7521554752243,1064.7794972295344,1.329186310317866
FT-103,0.0,0.0,0.0,5605.078776929837,5606.73893252798,1.0,5776.227461774498,5662.892928290889,1.0,0.000178377800204165,0.00017309340970501552,-3.7486591961972873,-3.761719466978627,False,1295.3340005034854,1295.4088685802842,1295.2660151633097,0.0369004205904129,1325.9263584717098,1348.1806891897468,1328.313249836628,1323.3256151193673,1304.770805939381,1.1895624336993404
FT-162,0.0,0.0,0.0,5599.462218843057,5631.525312523547,1.0,5825.575345077884,5622.5929538474775,1.0,0.00017855669066661073,0.00017162740388224277,-3.748223871793525,-3.765413366809919,False,1254.277029107562,1254.349588244185,1254.211046464982,0.0362667749806767,1499.404825285124,1520.6643017478634,1501.897377148848,1496.650283258094,1481.8052038939109,1.2653251053731978
FT-170,0.0,0.0,0.0,5970.165276770475,6129.233150260483,1.0,5923.94781393716,5835.308273401104,1.0,0.00016747149905400934,0.00016877785786529898,-3.776059092249609,-3.772684529497511,False,1335.8228921318928,1335.9020610217854,1335.7547405936011,0.0383352462187882,1551.4213307481,1575.553642272948,1553.910653186191,1548.7607078924857,1537.0798873901392,1.2195413220166411
FT-097,0.0,0.0,0.0,7306.008277116773,7103.815310695292,1.0,6038.969789213254,3434.0537293665184,1.0,0.00013685491545584834,0.00016556374202167268,-3.8637395992987007,-3.7810347663676898,False,1221.7827177901245,1221.8524106055202,1221.7169620344262,0.0354785929041419,1303.3882126599997,1325.25220737901,1305.5225406711747,1300.5926303818032,1288.0357986272763,1.3854620585509168
FT-050,0.0,0.0,0.0,5273.6830605610785,5835.011822224401,1.0,6058.416970500901,6405.98928540827,1.0,0.00018958485060022317,0.0001650323793309334,-3.7221963693375653,-3.782430838906309,False,1004.669623849698,1004.7279192531678,1004.6184698161242,0.0294407585087183,1156.3925786840523,1179.3259458956536,1158.8210746310124,1153.76426801242,1138.7118691983476,1.295796204185867
FT-104,0.0,0.0,0.0,5841.077577943538,6000.835826232627,1.0,6096.12452045963,6058.892424213305,1.0,0.0001711719823398868,0.00016401173973803234,-3.766567319746243,-3.7851250646293138,False,1222.2864765177096,1222.3567526513016,1222.2240203008816,0.0349509373536697,1258.1864030459938,1275.171996525355,1260.155835858117,1255.5775495992905,1245.5816309792672,1.2015301710468655
FT-092,0.0,0.0,0.0,5846.052689965294,6009.490172719747,1.0,6139.739081906299,6164.081490795641,1.0,0.00017102633634825953,0.00016284684736834074,-3.7669370074439326,-3.788220644736727,False,1251.3142498680247,1251.3872814292572,1251.2506210064705,0.0361206867456643,1273.8054275719012,1292.538921522056,1275.9376310450957,1271.4144752449388,1260.8067512512189,1.150720330226371
FT-008,0.0,0.0,0.0,6149.202168356023,6336.595825284498,1.0,6375.7156276581045,6373.854381887308,1.0,0.0001625962810044185,0.00015682054185741655,-3.7888893920613254,-3.8045970498722093,False,1050.739663862885,1050.8005431176773,1050.68609043662,0.0312770967688553,753.4570032840134,778.2359707740052,756.2428605858503,750.7624984432473,739.0393890873064,1.2978240632867015
FT-046,0.0,0.0,0.0,5583.736964527925,6214.375052255997,1.0,6382.624485196641,6665.916881890726,1.0,0.0001790594626661221,0.00015665081840558734,-3.7470027231017267,-3.805067331850887,False,1004.1671268211272,1004.2261217749128,1004.1153691754812,0.0293680548858246,1156.358765017695,1178.0238250061675,1158.835709078045,1153.6774251130128,1138.0932935777616,1.2480085387190163
FT-160,0.0,0.0,0.0,6247.629484689547,6169.981719483993,1.0,6515.763745093475,6365.359169905764,1.0,0.00016003509288720186,0.00015345039947978905,-3.7957847737431973,-3.8140319766251713,False,1254.7781749513174,1254.8523767229926,1254.7118032564333,0.0370579768691196,1499.4061441213764,1520.9206245256487,1501.9742033461912,1496.7452153750164,1480.487733923874,1.258887658077959
FT-100,0.0,0.0,0.0,6324.949652582003,6558.4471406162575,1.0,6700.259944666136,6695.181980274615,1.0,0.00015807903238557067,0.00014922566924089394,-3.801125731099649,-3.8261564647266177,False,1222.7890111601405,1222.8592513192573,1222.7275498290628,0.0358995751017506,1257.9887283196858,1272.9182917572732,1259.965824885959,1255.53693243177,1245.8706452125716,1.2070912617475065
FT-058,0.0,0.0,0.0,6336.19264884365,6562.2427052131825,1.0,6772.955759641879,6789.148873478328,1.0,0.00015779857981474974,0.00014762422954661683,-3.80189690975393,-3.8308423559628557,False,1078.208562682587,1078.2724700812462,1078.1553836436535,0.0307902558921655,1212.3710107648494,1237.6268490501072,1214.7245810620668,1210.068312567409,1196.383045030678,1.193813684743503
FT-113,0.0,0.0,0.0,6569.4645484130915,6630.195410822312,1.0,6819.189554608141,6770.772523547535,1.0,0.00015219624010322398,0.0001466234907392476,-3.8175960763604,-3.8337964452395177,False,1295.8340568472142,1295.9104778358453,1295.768224225936,0.0366780214193528,1325.935889442976,1348.2670237223315,1327.797072671238,1323.3191753625963,1304.2779909769702,1.190702173843557
FT-025,0.0,0.0,0.0,6458.960169777018,6789.190856566095,1.0,6822.890886668406,6603.767396459407,1.0,0.00015479971605374736,0.0001465439610052477,-3.8102298402707215,-3.8340320738897318,False,843.080105891697,843.1277631649815,843.0381621542712,0.0247628776573223,963.2439588234024,988.1751993200248,965.7639074749648,960.7361998439518,947.918078663588,1.3047236827776925
FT-061,0.0,0.0,0.0,6713.818483944544,6969.131259262773,1.0,7030.990523938472,7080.135455807991,1.0,0.00014892435326301797,0.00014220724510304386,-3.827034277244981,-3.847078276826238,False,1251.8151979857469,1251.8899516831436,1251.7537803186049,0.0365543323765068,1273.952845715492,1294.2930943032966,1276.2735285482115,1271.5526707894803,1260.9871710901643,1.1583630305238604
FT-021,1.212012028116517,0.0,0.16666666666666666,15129.81390988583,15421.796781269588,1.0,15754.05753377002,15556.418649142028,1.0,0.00014619253407586238,0.00014040012379359465,-3.8350748058490707,-3.852632509279922,False,842.0756790432796,842.1224037031269,842.033147766642,0.0247411020790879,963.2789284715732,991.4065647125228,965.900100453346,960.78786884497,946.0247929199916,1.2723722014800722
FT-064,0.0,0.0,0.0,7019.659621602379,7202.20970691446,1.0,7723.696154305892,7843.444674481778,1.0,0.00014243675863775352,0.00012945493000945818,-3.8463779179081645,-3.887881405753375,False,1149.7500936653876,1149.8156497776845,1149.6911692399551,0.0334466553795423,1245.272856166862,1264.3367644279238,1247.3079307712103,1242.858343825742,1228.9963999102197,1.170869750896996
FT-067,0.0,0.0,0.0,7489.672904397807,7652.434633830786,1.0,8161.369120356326,8308.786812229004,1.0,0.0001334993548327141,0.00012251344986421604,-3.8745208331253926,-3.9118162306368527,False,1150.251969729645,1150.3180018976263,1150.192989410226,0.0337478169990694,1245.3086840060384,1265.5461034467148,1247.4885199904472,1242.940885817954,1227.8460459555374,1.1741079896181184
FT-031,0.0,0.0,0.0,7579.413047277645,8096.851902415461,1.0,8487.81729879944,8608.196865179645,1.0,0.00013191893288178145,0.0001178020405906755,-3.879692870442891,-3.928847186547266,False,923.62339275087,923.6774627241764,923.5744842259206,0.02721365046968,1057.5964004037503,1064.684185028079,1059.8854968782284,1054.9518501192424,1041.547487894696,1.2154796227379434
FT-044,0.0,0.0,0.0,8629.153049278148,9292.170256861495,1.0,9654.21998539413,9649.89532413465,1.0,0.00011587280020296315,0.00010357091827143694,-3.9360184976697368,-3.9847621732323875,False,923.1212556300736,923.1751342108996,923.074014873022,0.026964574266534,1057.6205174785268,1064.765986981599,1060.2868398891017,1054.9388995609593,1041.2142873846992,1.2744490931735233
FT-020,0.0,0.0,0.0,12358.648357941045,12737.869115100108,1.0,12926.94598904718,12607.326852052149,1.0,8.090845071312262e-05,7.735180831102021e-05,-4.092006114896953,-4.111529529019328,False,842.5773942493681,842.624259465518,842.5350038070779,0.0247858919562459,963.3235892455184,994.1845837268208,966.0232942432688,960.7144273833812,947.501450842558,1.2969596479291814
FT-077,0.0,0.0,0.0,12873.880216558819,13142.324590777574,1.0,13853.700729501708,13766.69517444286,1.0,7.767062552658674e-05,7.217766875834679e-05,-4.109743197206082,-4.141597149177816,False,1077.705946239623,1077.768563445372,1077.6520562041094,0.0312999075267044,1212.451251396288,1244.5920870381033,1214.768238466988,1209.9249993158323,1196.2741310365736,1.2097870013554028
FT-006,0.0,0.0,0.0,15002.78195670832,15530.411748272498,1.0,15564.614763685193,15456.713574401689,1.0,6.664986220710114e-05,6.424416993365496e-05,-4.176200744115951,-4.192166277810293,False,887.6403722304062,887.6915980212889,887.5931182401197,0.0264112827320949,609.3874587233016,637.95713424683,612.0491366757302,606.703800297612,594.2041830964115,1.275730582215387
FT-009,0.0,0.0,0.0,15977.066281070063,16465.635062532936,1.0,16464.159916917935,16683.71322979748,1.0,6.258579620393396e-05,6.0734302311421886e-05,-4.203524218389945,-4.216565953128567,False,1049.7326640547776,1049.793638635969,1049.6793811125096,0.0309025666260832,753.5937523711316,783.2621119572547,756.1852169737052,751.1297724848172,737.9808130369114,1.236248501679714
FT-088,0.0,0.0,0.0,16409.012051906455,16822.515304856737,1.0,16997.968932224805,16966.41931386627,1.0,6.093840740865414e-05,5.882709733672777e-05,-4.215108900009494,-4.230422580165029,False,1223.7937689750972,1223.8660708013226,1223.731097431243,0.0355204882343369,1299.7601011100369,1336.2607719587245,1301.8750860839802,1297.2461217844962,1283.6113158516257,1.136548855459982
FT-080,0.0,0.0,0.0,20513.122644763193,21592.433998120156,1.0,21769.072349152008,21514.67995382338,1.0,4.874690559848428e-05,4.5934619966430756e-05,-4.312052947640445,-4.337859872347722,False,1077.2019763854523,1077.2646319544158,1077.148303148349,0.0310974533514366,1212.614388815364,1250.3539242951745,1214.840334866664,1209.9427795653692,1195.7557470902184,1.2170096262148369
FT-076,0.0,0.0,0.0,20958.550936442414,21936.08551829819,1.0,22316.46429807284,22072.85951675973,1.0,4.7710945861025004e-05,4.480795786850893e-05,-4.321381973544785,-4.348644848692349,False,1076.70024884105,1076.7625959678255,1076.6463274354337,0.0309426276442148,1212.7298144435597,1251.1490926434903,1215.2321951852618,1209.9909453942582,1194.3964262931574,1.275060245925924
FT-010,0.0,0.0,0.0,29386.32026906297,29919.911885509624,1.0,30386.967758133636,30674.9932051327,1.0,3.4028281273836796e-05,3.290776164958712e-05,-4.468159986024348,-4.482701656942723,False,1048.7247997662084,1048.78595409864,1048.6698763776742,0.0308250717841684,753.8246143446223,789.1346398643811,756.4360118983379,751.049813858065,736.9196307140818,1.2868549250467392
FT-142,0.0,0.0,0.0,30210.204891719182,30609.10133181999,1.0,31458.31129806165,31561.53238012965,1.0,3.310030181133549e-05,3.1787091285167914e-05,-4.480168046272619,-4.497749210889767,False,1223.287004668688,1223.356662280608,1223.2239895857,0.0347578187101029,1299.8451740769872,1340.5209657420266,1302.243180167931,1297.343779084556,1283.3566960044554,1.2104519752257064
FT-005,0.0,0.0,0.0,31389.311688309157,32973.28975369956,1.0,32517.401979629492,32070.201370414165,1.0,3.185696306330194e-05,3.0751818635689115e-05,-4.496795628023734,-4.512129195332819,False,886.6324598613013,886.683374655879,886.5806672354295,0.0260289685536768,609.4612894305731,638.0671635917994,612.0676440481267,606.7118780336342,593.3752149084339,1.2871308303822482
FT-105,0.0,0.0,0.0,41415.38659143461,42033.7279151323,1.0,42164.30907630359,41828.84358089583,1.0,2.4145032493172924e-05,2.3716178581553155e-05,-4.617172205811524,-4.6249552881005975,False,1222.2792600253013,1222.3523829534292,1222.2154645351295,0.0356384043734069,1300.11549170832,1340.2901754940272,1302.463122605168,1297.468351311746,1283.18202748018,1.2617595384120577
FT-101,0.0,0.0,0.0,43239.0845382071,44013.196836291245,1.0,44443.59222875214,43902.32342731462,1.0,2.3126689290267142e-05,2.2499925184443003e-05,-4.635886534366401,-4.647818925979196,False,1222.7800653728018,1222.853415898867,1222.7169146828526,0.0354924396049877,1300.021420828775,1340.6451712215658,1302.407113605227,1297.540546705481,1283.5628868551817,1.204843434452595
